plot,code,species,cover,freq,native,physiognomy,habit
NN-118,CIRLUC,Circaea lutetiana canadensis,15,1,Native,Forb,Forb
NN-118,LONMAA,Lonicera maackii ,4,1,Alien,Shrub,Woody
NN-118,PARQUI,Parthenocissus quinquefolia,70,1,Native,Woody vine,Woody
NN-126,ANEVIR,Anemone virginiana,1,1,Native,Forb,Forb
NN-126,CHRLEP,Chrysanthemum leucanthemum pinnatifidum,2,1,Alien,Forb,Forb
NN-126,CRATAEGUS SP,Crataegus species,2,1,-,Tree,Woody
NN-126,DAUCAR,Daucus carota,2,1,Alien,Forb,Forb
NN-126,LONMAA,Lonicera maackii ,10,1,Alien,Shrub,Woody
NN-126,MELLOF,Melilotus officinalis ,1,1,Alien,Forb,Forb
NN-126,PANICUM SP,Panicum species,4,1,-,Grass,Graminoid
NN-126,PLALAN,Plantago lanceolata,2,1,Alien,Forb,Forb
NN-126,POAPRA,Poa pratensis,90,1,Alien,Grass,Graminoid
NN-126,RHURAD,Rhus radicans,8,1,Native,Woody vine,Woody
NN-126,VITRIP,Vitis riparia,8,1,Native,Woody vine,Woody
NN-136,ALLPET,Alliaria petiolata ,1,1,Alien,Forb,Forb
NN-136,CIRLUC,Circaea lutetiana canadensis,1,1,Native,Forb,Forb
NN-136,GERMAC,Geranium maculatum,10,1,Native,Forb,Forb
NN-136,PARQUI,Parthenocissus quinquefolia,1,1,Native,Woody vine,Woody
NN-136,UNIDENTIFIED SP,Unidentified species,1,1,-,-,-
NN-136,UNIDENTIFIED SP,Unidentified species,1,1,-,-,-
NN-140,GEUCAN,Geum canadense,3,1,Native,Forb,Forb
NN-140,PARQUI,Parthenocissus quinquefolia,12,1,Native,Woody vine,Woody
NN-140,RIBMIS,Ribes missouriense,6,1,Native,Shrub,Woody
NN-145,FRAAMA,Fraxinus americana,3,1,Native,Tree,Woody
NN-145,GEUCAN,Geum canadense,6,1,Native,Forb,Forb
NN-145,PARQUI,Parthenocissus quinquefolia,12,1,Native,Woody vine,Woody
NN-145,SMILACINA SP,Smilacina species,8,1,-,Forb,Forb
NN-146,GEUCAN,Geum canadense,1,1,Native,Forb,Forb
NN-146,PARQUI,Parthenocissus quinquefolia,1,1,Native,Woody vine,Woody
NN-146,PRUVIR,Prunus virginiana,1,1,Native,Shrub,Woody
NN-146,RHACAT,Rhamnus cathartica ,1,1,Alien,Understory tree,Woody
NN-89,ALLPET,Alliaria petiolata,15,1,Alien,Forb,Forb
NN-89,CIRLUC,Circaea lutetiana canadensis,3,1,Native,Forb,Forb
NN-89,CXBLAN,Carex blanda,2,1,Native,Sedge,Graminoid
NN-89,EUPRUG,Eupatorium rugosum,18,1,Native,Forb,Forb
NN-89,PARQUI,Parthenocissus quinquefolia,8,1,Native,Woody vine,Woody
NN-89,QUERUB,Quercus rubra,3,1,Native,Tree,Woody
NN-89,VIOLA SP,Viola species,8,1,-,Forb,Forb
NN-91,ALLPET,Alliaria petiolata,20,1,Alien,Forb,Forb
NN-91,ARITRI,Arisaema triphyllum,4,1,Native,Forb,Forb
NN-91,BIDCER,Bidens cernua,6,1,Native,Forb,Forb
NN-91,CAMAME,Campanula americana,8,1,Native,Forb,Forb
NN-91,HACVIR,Hackelia virginiana,2,1,Native,Forb,Forb
NN-91,LONICERA SP,Lonicera species,2,1,-,Shrub,Woody
NN-91,LONMAA,Lonicera maackii,25,1,Alien,Shrub,Woody
NN-91,PARQUI,Parthenocissus quinquefolia,10,1,Native,Woody vine,Woody
NN-91,RUBALL,Rubus allegheniensis,4,1,Native,Shrub,Woody
NN-91,VIOLA SP,Viola species,8,1,-,Forb,Forb
NN-97,CIRARV,Cirsium arvense,2,1,Alien,Forb,Forb
NN-97,GALIUM SP,Galium species,4,1,-,Forb,Forb
NN-97,LONICERA SP,Lonicera species,2,1,-,Shrub,Woody
NN-97,LONMAA,Lonicera maackii,5,1,Alien,Shrub,Woody
NN-97,PARQUI,Parthenocissus quinquefolia,15,1,Native,Woody vine,Woody
NN-97,RUBALL,Rubus allegheniensis,25,1,Native,Shrub,Woody
NN-97,SOLGRG,Solidago graminifolia,17,1,Native,Forb,Forb
O-105,THADIO,Thalictrum dioicum,2,1,Native,Forb,Forb
O-108,ALLPET,Alliaria petiolata,1,1,Alien,Forb,Forb
O-108,FRAAMA,Fraxinus americana,1,1,Native,Tree,Woody
O-108,PRUVIR,Prunus virginiana,15,1,Native,Shrub,Woody
O-108,RANHIS,Ranunculus hispidus,1,1,Native,Forb,Forb
O-109,ACENIG,Acer nigrum,1,1,Native,Tree,Woody
O-109,FRAAMA,Fraxinus americana,4,1,Native,Tree,Woody
O-109,GERMAC,Geranium maculatum,2,1,Native,Forb,Forb
O-109,ULMAME,Ulmus americana,1,1,Native,Tree,Woody
O-121,ACENIG,Acer nigrum,8,1,Native,Tree,Woody
O-121,UVUSES,Uvularia sessilifolia,2,1,Native,Forb,Forb
O-131,FRAAMA,Fraxinus americana,3,1,Native,Tree,Woody
O-131,PARQUI,Parthenocissus quinquefolia,10,1,Native,Woody vine,Woody
O-135,ALLPET,Alliaria petiolata ,4,1,Alien,Forb,Forb
O-136,ALLPET,Alliaria petiolata,3,1,Alien,Forb,Forb
O-136,ARCMIN,Arctium minus ,6,1,Alien,Forb,Forb
O-136,ASTLAT,Aster lateriflorus,3,1,Native,Forb,Forb
O-136,BIDFRO,Bidens frondosa,4,1,Native,Forb,Forb
O-136,CAMAME,Campanula americana,2,1,Native,Forb,Forb
O-136,CAREX SP,Carex species,20,1,-,Sedge,Graminoid
O-136,CIRLUC,Circaea lutetiana canadensis,1,1,Native,Forb,Forb
O-136,EUPRUG,Eupatorium rugosum,8,1,Native,Forb,Forb
O-136,FRAVIR,Fragaria virginiana,1,1,Native,Forb,Forb
O-136,OXASTR,Oxalis stricta,1,1,Native,Forb,Forb
O-136,PILPUM,Pilea pumila,1,1,Native,Forb,Forb
O-136,PLARUG,Plantago rugelii,1,1,Native,Forb,Forb
O-136,POLGVI,Polygonum virginianum,3,1,Native,Forb,Forb
O-136,RHURAD,Rhus radicans,8,1,Native,Woody vine,Woody
O-136,SOLCAN,Solidago canadensis,4,1,Native,Forb,Forb
O-136,VIOLA SP,Viola species,1,1,-,Forb,Forb
OO-100,AQUCAN,Aquilegia canadensis,4,1,Native,Forb,Forb
OO-100,ASTLAT,Aster lateriflorus,4,1,Native,Forb,Forb
OO-100,CELSCA,Celastrus scandens,5,1,Native,Woody vine,Woody
OO-100,CIRLUC,Circaea lutetiana canadensis,10,1,Native,Forb,Forb
OO-100,EUPRUG,Eupatorium rugosum,10,1,Native,Forb,Forb
OO-100,GALIUM SP,Galium species,5,1,-,Forb,Forb
OO-100,GEUCAN,Geum canadense,2,1,Native,Forb,Forb
OO-100,HACVIR,Hackelia virginiana,2,1,Native,Forb,Forb
OO-100,LONMAA,Lonicera maackii,2,1,Alien,Shrub,Woody
OO-100,OXASTR,Oxalis stricta,2,1,Native,Forb,Forb
OO-100,POLPVI,Polypodium virginianum,2,1,Native,Cryptogam,Forb
OO-100,RANABO,Ranunculus abortivus,2,1,Native,Forb,Forb
OO-100,RHURAD,Rhus radicans,2,1,Native,Woody vine,Woody
OO-100,SOLCAN,Solidago canadensis,5,1,Native,Forb,Forb
OO-100,TAROFF,Taraxacum officinale,2,1,Alien,Forb,Forb
OO-100,TILAME,Tilia americana,3,1,Native,Tree,Woody
OO-100,VIOPUB,Viola pubescens,2,1,Native,Forb,Forb
OO-101,ARITRI,Arisaema triphyllum,5,1,Native,Forb,Forb
OO-101,CELSCA,Celastrus scandens,5,1,Native,Woody vine,Woody
OO-101,CIRLUC,Circaea lutetiana canadensis,8,1,Native,Forb,Forb
OO-101,CXHIRT,Carex hirtifolia,5,1,Native,Sedge,Graminoid
OO-101,EUPRUG,Eupatorium rugosum,8,1,Native,Forb,Forb
OO-101,GALIUM SP,Galium species,8,1,-,Forb,Forb
OO-101,GEUCAN,Geum canadense,2,1,Native,Forb,Forb
OO-101,HACVIR,Hackelia virginiana,2,1,Native,Forb,Forb
OO-101,PARQUI,Parthenocissus quinquefolia,40,1,Native,Woody vine,Woody
OO-101,RUBOCC,Rubus occidentalis,5,1,Native,Shrub,Woody
OO-103,BROINE,Bromus inermis ,2,1,Alien,Grass,Graminoid
OO-103,CORRAC,Cornus racemosa ,10,1,Native,Shrub,Woody
OO-103,FESELA,Festuca elatior ,5,1,Alien,Grass,Graminoid
OO-103,POAPRA,Poa pratensis ,75,1,Alien,Grass,Graminoid
OO-103,RUBALL,Rubus allegheniensis ,15,1,Native,Shrub,Woody
OO-103,SORNUT,Sorghastrum nutans ,3,1,Native,Grass,Graminoid
OO-110,ACARHO,Acalypha rhomboidea,2,1,Native,Forb,Forb
OO-110,CAREX SP,Carex species,2,1,-,Sedge,Graminoid
OO-110,EPICOL,Epilobium coloratum  ,5,1,Native,Forb,Forb
OO-110,ERICAN,Erigeron canadensis ,2,1,Native,Forb,Forb
OO-110,GALIUM SP,Galium species,2,1,-,Forb,Forb
OO-110,GEUCAN,Geum canadense ,5,1,Native,Forb,Forb
OO-110,HACVIR,Hackelia virginiana ,3,1,Native,Forb,Forb
OO-110,LONMAA,Lonicera maackii ,5,1,Alien,Shrub,Woody
OO-110,PLALAN,Plantago lanceolata ,2,1,Alien,Forb,Forb
OO-110,POLLAP,Polygonum lapathifolium ,70,1,Native,Forb,Forb
OO-110,PRUVUV,Prunella vulgaris  ,5,1,Alien,Forb,Forb
OO-110,SOLGIG,Solidago gigantea ,2,1,Native,Forb,Forb
OO-110,TRIPRA,Trifolium pratense ,2,1,Alien,Forb,Forb
NN-110,ALLPET,Alliaria petiolata ,5,1,Alien,Forb,Forb
NN-110,CELSCA,Celastrus scandens ,25,1,Native,Woody vine,Woody
NN-110,PRUSER,Prunus serotina ,2,1,Native,Tree,Woody
NN-110,RHACAT,Rhamnus cathartica ,10,1,Alien,Understory tree,Woody
OO-122,PHAARU,Phalaris arundinacea,100,1,Alien,Grass,Graminoid
OO-129,QUEALB,Quercus alba,3,1,Native,Tree,Woody
OO-130,ALLPET,Alliaria petiolata ,5,1,Alien,Forb,Forb
OO-130,CIRLUC,Circaea lutetiana canadensis,1,1,Native,Forb,Forb
OO-130,LONMAA,Lonicera maackii ,1,1,Alien,Shrub,Woody
OO-146,CIRLUC,Circaea lutetiana canadensis,1,1,Native,Forb,Forb
OO-146,FRAAMA,Fraxinus americana,1,1,Native,Tree,Woody
OO-146,GERMAC,Geranium maculatum,2,1,Native,Forb,Forb
OO-146,GLEHED,Glechoma hederacea,2,1,Alien,Forb,Forb
OO-146,OXASTR,Oxalis stricta,3,1,Native,Forb,Forb
OO-146,PARQUI,Parthenocissus quinquefolia,4,1,Native,Woody vine,Woody
OO-146,RHACAT,Rhamnus cathartica,4,1,Alien,Understory tree,Woody
OO-146,RHURAD,Rhus radicans,6,1,Native,Woody vine,Woody
OO-146,SEDGE SP,Sedge species,8,1,-,Sedge,Graminoid
OO-146,ULMRUB,Ulmus rubra,1,1,Native,Tree,Woody
OO-95,EUPRUG,Eupatorium rugosum,5,1,Native,Forb,Forb
OO-95,PARQUI,Parthenocissus quinquefolia,35,1,Native,Woody vine,Woody
OO-95,RIBES SP,Ribes species,15,1,-,Shrub,Woody
OO-95,RUBALL,Rubus allegheniensis,12,1,Native,Shrub,Woody
OO-95,SOLGRG,Solidago graminifolia,20,1,Native,Forb,Forb
P-107,ALLPET,Alliaria petiolata,3,1,Alien,Forb,Forb
P-107,ARITRI,Arisaema triphyllum,2,1,Native,Forb,Forb
P-107,UNIDENTIFIED SP,Unidentified species,1,1,-,Tree,Woody
O-112,ACENIG,Acer nigrum,4,1,Native,Tree,Woody
O-112,FRAAMA,Fraxinus americana,1,1,Native,Tree,Woody
P-124,ACENIG,Acer nigrum,5,1,Native,Tree,Woody
P-124,ALLTRT,Allium tricoccum,1,1,Native,Forb,Forb
P-124,DIOVIL,Dioscorea villosa,2,1,Native,Herbaceous Vine,Forb
P-124,GERMAC,Geranium maculatum,20,1,Native,Forb,Forb
P-124,RIBMIS,Ribes missouriense,2,1,Native,Shrub,Woody
P-124,SMIRAC,Smilacina racemosa,3,1,Native,Forb,Forb
P-126,CIRLUC,Circaea lutetiana canadensis ,10,1,Native,Forb,Forb
P-126,SOLFLE,Solidago flexicaulis  ,10,1,Native,Forb,Forb
P-138,CIRARV,Cirsium arvense ,3,1,Alien,Forb,Forb
P-138,CORVAR,Coronilla varia ,10,1,Alien,Forb,Forb
P-138,PHAARU,Phalaris arundinacea,95,1,Alien,Grass,Graminoid
P-95,CXTRIB,Carex tribuloides,6,1,Native,Sedge,Graminoid
P-95,SHRUB SP,Shrub species,1,1,-,Shrub,Woody
P-95,VIBREC,Viburnum recognitum,20,1,Alien,Shrub,Woody
PP-101,BROINE,Bromus inermis,20,1,Alien,Grass,Graminoid
PP-101,CRATAEGUS SP,Crataegus species,8,1,-,Tree,Woody
PP-101,MELLOF,Melilotus officinalis,70,1,Alien,Forb,Forb
PP-101,POAPRA,Poa pratensis,2,1,Alien,Grass,Graminoid
PP-101,RHACAT,Rhamnus cathartica,5,1,Alien,Understory tree,Woody
PP-102,BROINE,Bromus inermis,25,1,Alien,Grass,Graminoid
PP-102,CORRAC,Cornus racemosa,3,1,Native,Shrub,Woody
PP-102,POAPRA,Poa pratensis,70,1,Alien,Grass,Graminoid
PP-102,POTREC,Potentilla recta,2,1,Alien,Forb,Forb
PP-102,PRUAME,Prunus americana,25,1,Native,Tree,Woody
PP-102,RHURAD,Rhus radicans,3,1,Native,Woody vine,Woody
PP-107,BROINE,Bromus inermis,20,1,Alien,Grass,Graminoid
PP-107,CONARV,Convolvulus arvensis,2,1,Alien,Forb,Forb
PP-107,LONTAT,Lonicera tatarica,2,1,Alien,Shrub,Woody
PP-107,PHYSALIS SP,Physalis species,2,1,-,Forb,Forb
PP-107,POAPRA,Poa pratensis,40,1,Alien,Grass,Graminoid
PP-107,POTREC,Potentilla recta,2,1,Alien,Forb,Forb
PP-107,PRUAME,Prunus americana,40,1,Native,Tree,Woody
PP-107,RHURAD,Rhus radicans,3,1,Native,Woody vine,Woody
PP-107,ROSE SP,Rosa species,25,1,-,Shrub,Woody
PP-117,CIRARV,Cirsium arvense ,3,1,Alien,Forb,Forb
PP-117,FRAPES,Fraxinus pennsylvanica subintegerrima,5,1,Native,Tree,Woody
PP-117,PARQUI,Parthenocissus quinquefolia,10,1,Native,Woody vine,Woody
PP-117,POAPRA,Poa pratensis ,20,1,Alien,Grass,Graminoid
PP-117,RHURAD,Rhus radicans,65,1,Native,Woody vine,Woody
PP-122,PHAARU,Phalaris arundinacea,100,1,Alien,Grass,Graminoid
PP-124,ALLPET,Alliaria petiolata ,3,1,Alien,Forb,Forb
PP-124,CAREX SP,Carex species,1,1,-,Sedge,Graminoid
PP-124,GEUCAN,Geum canadense,3,1,Native,Forb,Forb
PP-124,LONMAA,Lonicera maackii ,15,1,Alien,Shrub,Woody
PP-124,PARQUI,Parthenocissus quinquefolia,6,1,Native,Woody vine,Woody
PP-128,ALLPET,Alliaria petiolata ,1,1,Alien,Forb,Forb
PP-128,CIRLUC,Circaea lutetiana canadensis,2,1,Native,Forb,Forb
PP-128,GEUCAN,Geum canadense,5,1,Native,Forb,Forb
PP-128,LONMAA,Lonicera maackii ,10,1,Alien,Shrub,Woody
PP-128,PARQUI,Parthenocissus quinquefolia,15,1,Native,Woody vine,Woody
PP-128,RHACAT,Rhamnus cathartica,5,1,Alien,Understory tree,Woody
PP-128,RHURAD,Rhus radicans,3,1,Native,Woody vine,Woody
PP-128,VIOLA SP,Viola species,1,1,-,Forb,Forb
PP-132,NONE,NONE,-,,-,-,-
PP-134,ALLPET,Alliaria petiolata,5,1,Alien,Forb,Forb
PP-134,ARITRI,Arisaema triphyllum,4,1,Native,Forb,Forb
PP-134,GEUCAN,Geum canadense,1,1,Native,Forb,Forb
PP-134,PARQUI,Parthenocissus quinquefolia,70,1,Native,Woody vine,Woody
PP-135,CAREX SP,Carex species,2,1,-,Sedge,Graminoid
PP-135,FRAPES,Fraxinus pennsylvanica subintegerrima,1,1,Native,Tree,Woody
PP-135,GEUCAN,Geum canadense,1,1,Native,Forb,Forb
PP-135,LONMAA,Lonicera maackii,1,1,Alien,Shrub,Woody
PP-137,PARQUI,Parthenocissus quinquefolia,25,1,Native,Woody vine,Woody
PP-137,VIBURNUM SP,Viburnum species,7,1,-,Shrub,Woody
PP-137,VIBURNUM SP,Viburnum species,15,1,-,Shrub,Woody
PP-143,CIRLUC,Circaea lutetiana canadensis,1,1,Native,Forb,Forb
PP-143,PARQUI,Parthenocissus quinquefolia,4,1,Native,Woody vine,Woody
PP-143,SMILACINA SP,Smilacina species,3,1,-,Forb,Forb
PP-146,ALLPET,Alliaria petiolata,5,1,Alien,Forb,Forb
PP-146,ARITRI,Arisaema triphyllum,8,1,Native,Forb,Forb
PP-146,PARQUI,Parthenocissus quinquefolia,10,1,Native,Woody vine,Woody
PP-146,RIBMIS,Ribes missouriense,6,1,Native,Shrub,Woody
PP-146,SMILACINA SP,Smilacina species,20,1,-,Forb,Forb
PP-92,ALLPET,Alliaria petiolata,5,1,Alien,Forb,Forb
PP-92,CIRLUC,Circaea lutetiana canadensis,5,1,Native,Forb,Forb
PP-92,EUPRUG,Eupatorium rugosum,15,1,Native,Forb,Forb
PP-92,GRASS SP,Grass species,20,1,-,Grass,Graminoid
PP-92,PARQUI,Parthenocissus quinquefolia,5,1,Native,Woody vine,Woody
PP-92,PILPUM,Pilea pumila,25,1,Native,Forb,Forb
PP-92,RHURAD,Rhus radicans,1,1,Native,Woody vine,Woody
PP-92,SHRUB SP,Shrub species,2,1,-,Shrub,Woody
PP-92,SOLIDAGO SP,Solidago species,4,1,-,Forb,Forb
PP-92,UNIDENTIFIED SP,Unidentified species,3,1,-,-,-
PP-92,VINE SP,Vine species,1,1,-,Woody vine,Woody
Q-110,ACENIG,Acer nigrum,5,1,Native,Tree,Woody
Q-110,CIRLUC,Circaea lutetiana canadensis,4,1,Native,Forb,Forb
Q-110,CXBLAN,Carex blanda,3,1,Native,Sedge,Graminoid
Q-110,IMPCAP,Impatiens capensis,25,1,Native,Forb,Forb
Q-110,PARQUI,Parthenocissus quinquefolia,5,1,Native,Woody vine,Woody
Q-110,RHURAD,Rhus radicans,2,1,Native,Woody vine,Woody
Q-120,ARITRI,Arisaema triphyllum,1,1,Native,Forb,Forb
Q-120,LONPRO,Lonicera prolifera,1,1,Native,Shrub,Woody
Q-120,PARQUI,Parthenocissus quinquefolia,2,1,Native,Woody vine,Woody
Q-120,SOLULM,Solidago ulmifolia,1,1,Native,Forb,Forb
Q-122,ACENIG,Acer nigrum,1,1,Native,Tree,Woody
Q-122,GERMAC,Geranium maculatum,10,1,Native,Forb,Forb
Q-122,HYSPAT,Hystrix patula,5,1,Native,Grass,Graminoid
Q-122,SMIRAC,Smilacina racemosa,1,1,Native,Forb,Forb
Q-122,ULMAME,Ulmus americana,5,1,Native,Tree,Woody
Q-127,ACENIG,Acer nigrum,15,1,Native,Tree,Woody
Q-127,ALLPET,Alliaria petiolata,8,1,Alien,Forb,Forb
Q-127,PARQUI,Parthenocissus quinquefolia,6,1,Native,Woody vine,Woody
Q-129,ARITRI,Arisaema triphyllum,1,1,Native,Forb,Forb
Q-129,CIRLUC,Circaea lutetiana canadensis,5,1,Native,Forb,Forb
Q-129,PARQUI,Parthenocissus quinquefolia,20,1,Native,Woody vine,Woody
Q-132,ACENIG,Acer nigrum,1,1,Native,Tree,Woody
Q-132,LONMAA,Lonicera maackii ,15,1,Alien,Shrub,Woody
Q-132,PARQUI,Parthenocissus quinquefolia,5,1,Native,Woody vine,Woody
Q-132,SOLIDAGO SP,Solidago species,4,1,-,Forb,Forb
Q-135,ALLPET,Alliaria petiolata ,20,1,Alien,Forb,Forb
Q-135,CIRLUC,Circaea lutetiana canadensis,2,1,Native,Forb,Forb
Q-135,LONMAA,Lonicera maackii ,30,1,Alien,Shrub,Woody
Q-96,PARQUI,Parthenocissus quinquefolia,35,1,Native,Woody vine,Woody
Q-96,PRUVIR,Prunus virginiana,30,1,Native,Shrub,Woody
Q-96,RHURAD,Rhus radicans,8,1,Native,Woody vine,Woody
QQ-107,ASCVER,Asclepias verticillata,2,1,Native,Forb,Forb
QQ-107,BROINE,Bromus inermis,5,1,Alien,Grass,Graminoid
QQ-107,CONARV,Convolvulus arvensis,4,1,Alien,Forb,Forb
QQ-107,MELLOF,Melilotus officinalis,2,1,Alien,Forb,Forb
QQ-107,PHYSALIS SP,Physalis species,2,1,-,Forb,Forb
QQ-107,POAPRA,Poa pratensis,70,1,Alien,Grass,Graminoid
QQ-111,CELSCA,Celastrus scandens ,3,1,Native,Woody vine,Woody
QQ-111,SMIRAC,Smilacina racemosa ,5,1,Native,Forb,Forb
QQ-111,VIBURNUM SP,Viburnum species,3,1,-,Shrub,Woody
QQ-121,CAREX SP,Carex species,2,1,-,Sedge,Graminoid
QQ-121,CAREX SP,Carex species,2,1,-,Sedge,Graminoid
QQ-121,DAUCAR,Daucus carota,12,1,Alien,Forb,Forb
QQ-121,DIPSYL,Dipsacus sylvestris,15,1,Alien,Forb,Forb
QQ-121,PHAARU,Phalaris arundinacea,20,1,Alien,Grass,Graminoid
QQ-121,POAPRA,Poa pratensis,15,1,Alien,Grass,Graminoid
QQ-121,SOLCAN,Solidago canadensis,5,1,Native,Forb,Forb
QQ-121,TRIHYB,Trifolium hybridum,5,1,Alien,Forb,Forb
QQ-131,ALLPET,Alliaria petiolata,5,1,Alien,Forb,Forb
QQ-131,CAREX SP,Carex species,2,1,-,Sedge,Graminoid
QQ-131,LONMAA,Lonicera maackii,1,1,Alien,Shrub,Woody
QQ-131,PARQUI,Parthenocissus quinquefolia,2,1,Native,Woody vine,Woody
QQ-131,POA SP,Poa species,2,1,-,Grass,Graminoid
QQ-131,POTNOR,Potentilla norvegica,3,1,Native,Forb,Forb
QQ-131,RANUNCULUS SP,Ranunculus species,1,1,-,Forb,Forb
QQ-131,VIOLA SP,Viola species,5,1,-,Forb,Forb
QQ-131,VITRIP,Vitis riparia,1,1,Native,Woody vine,Woody
QQ-132,LONMAA,Lonicera maackii ,1,1,Alien,Shrub,Woody
QQ-133,ALLPET,Alliaria petiolata,1,1,Alien,Forb,Forb
QQ-133,CIRLUC,Circaea lutetiana canadensis,1,1,Native,Forb,Forb
QQ-133,LONMAA,Lonicera maackii,1,1,Alien,Shrub,Woody
QQ-133,SMIRAC,Smilacina racemosa,2,1,Native,Forb,Forb
QQ-133,UNIDENTIFIED SP,Unidentified species,1,1,-,-,-
QQ-139,CXPENS,Carex pensylvanica,7,1,Native,Sedge,Graminoid
QQ-139,EUOALA,Euonymus alatus ,6,1,Alien,Shrub,Woody
QQ-139,PARQUI,Parthenocissus quinquefolia,3,1,Native,Woody vine,Woody
QQ-139,POLCAL,Polygonatum canaliculatum,8,1,Native,Forb,Forb
QQ-139,ULMAME,Ulmus americana,2,1,Native,Tree,Woody
QQ-140,PARQUI,Parthenocissus quinquefolia,15,1,Native,Woody vine,Woody
QQ-140,POLCAL,Polygonatum canaliculatum,8,1,Native,Forb,Forb
QQ-140,RHURAD,Rhus radicans,3,1,Native,Woody vine,Woody 
QQ-140,RIBMIS,Ribes missouriense,6,1,Native,Shrub,Woody
QQ-146,ARITRI,Arisaema triphyllum,2,1,Native,Forb,Forb
QQ-146,FRAAMA,Fraxinus americana,3,1,Native,Tree,Woody
QQ-146,PARQUI,Parthenocissus quinquefolia,20,1,Native,Woody vine,Woody
PP-96,ALLPET,Alliaria petiolata,8,1,Alien,Forb,Forb
PP-96,CAMAME,Campanula americana,6,1,Native,Forb,Forb
PP-96,GEUCAN,Geum canadense,4,1,Native,Forb,Forb
PP-96,LONMAA,Lonicera maackii,2,1,Alien,Shrub,Woody
PP-96,PARQUI,Parthenocissus quinquefolia,10,1,Native,Woody vine,Woody
PP-96,PHYAME,Phytolacca americana,8,1,Native,Forb,Forb
PP-96,RIBES SP,Ribes species,2,1,-,Shrub,Woody
PP-96,RUBALL,Rubus allegheniensis,10,1,Native,Shrub,Woody
PP-96,SOLULM,Solidago ulmifolia,2,1,Native,Forb,Forb
R-109,ACENIG,Acer nigrum,4,1,Native,Tree,Woody
R-109,ALLPET,Alliaria petiolata,1,1,Alien,Forb,Forb
R-109,GEUCAN,Geum canadense,2,1,Native,Forb,Forb
R-109,IMPCAP,Impatiens capensis,20,1,Native,Forb,Forb
R-109,PARQUI,Parthenocissus quinquefolia,5,1,Native,Woody vine,Woody
R-109,POLGVI,Polygonum virginianum,2,1,Native,Forb,Forb
R-113,ACENIG,Acer nigrum,4,1,Native,Tree,Woody
R-113,CIRLUC,Circaea lutetiana canadensis,1,1,Native,Forb,Forb
R-116,ACENIG,Acer nigrum,4,1,Native,Tree,Woody
R-116,ALLTRT,Allium tricoccum,2,1,Native,Forb,Forb
R-116,SMIRAC,Smilacina racemosa,2,1,Native,Forb,Forb
R-128,ACENIG,Acer nigrum,15,1,Native,Tree,Woody
R-128,PARQUI,Parthenocissus quinquefolia,70,1,Native,Woody vine,Woody
R-75,ALLPET,Alliaria petiolata,3,1,Alien,Forb,Forb
R-75,CAREX SP,Carex species,1,1,-,Sedge,Graminoid
R-75,CIRLUC,Circaea lutetiana canadensis,4,1,Native,Forb,Forb
R-75,EUPRUG,Eupatorium rugosum,10,1,Native,Forb,Forb
R-75,GEUCAN,Geum canadense,1,1,Native,Forb,Forb
R-75,PARQUI,Parthenocissus quinquefolia,80,1,Native,Woody vine,Woody
R-75,THADIO,Thalictrum dioicum,2,1,Native,Forb,Forb
R-79,ACARHO,Acalypha rhomboidea,1,1,Native,Forb,Forb
R-79,AGROSTIS SP,Agrostis species,1,1,-,Grass,Graminoid
R-79,BARVUL,Barbarea vulgaris,1,1,Alien,Forb,Forb
R-79,CIRARV,Cirsium arvense,6,1,Alien,Forb,Forb
R-79,CONSEP,Convolvulus sepium,3,1,Native,Forb,Forb
R-79,GALOBT,Galium obtusum,2,1,Native,Forb,Forb
R-79,GEUCAN,Geum canadense,3,1,Native,Forb,Forb
R-79,IMPCAP,Impatiens capensis,2,1,Native,Forb,Forb
R-79,JUNDUD,Juncus dudleyi,60,1,Native,Forb,Forb
R-79,LYCAME,Lycopus americanus,2,1,Native,Forb,Forb
R-79,OXAEUR,Oxalis europaea,1,1,Native,Forb,Forb
R-79,PANIMP,Panicum implicatum,3,1,Native,Grass,Graminoid
R-79,POTNOR,Potentilla norvegica,1,1,Native,Forb,Forb
R-79,RHACAT,Rhamnus cathartica,4,1,Alien,Understory tree,Woody
R-79,ROSMUL,Rosa multiflora,1,1,Alien,Shrub,Woody
R-83,CERCAN,Cercis canadensis,1,1,Native,Tree,Woody
R-83,CIRVUL,Cirsium vulgare,1,1,Alien,Forb,Forb
R-83,CXBLAN,Carex blanda,2,1,Native,Sedge,Graminoid
R-83,DAUCAR,Daucus carota,2,1,Alien,Forb,Forb
R-83,EREHIE,Erechtites hieracifolia,1,1,Native,Forb,Forb
R-83,ERICAN,Erigeron canadensis,1,1,Native,Forb,Forb
R-83,ERISTR,Erigeron strigosus,5,1,Native,Forb,Forb
R-83,GEUCAN,Geum canadense,2,1,Native,Forb,Forb
R-83,HACVIR,Hackelia virginiana,2,1,Native,Forb,Forb
R-83,LONTAT,Lonicera tatarica,1,1,Alien,Shrub,Woody
R-83,OXASTR,Oxalis stricta,3,1,Native,Forb,Forb
R-83,PARQUI,Parthenocissus quinquefolia,1,1,Native,Woody vine,Woody
R-83,RHACAT,Rhamnus cathartica,1,1,Alien,Understory tree,Woody
R-83,SMIRAC,Smilacina racemosa,2,1,Native,Forb,Forb
R-83,STATRI,Staphylea trifolia,1,1,Native,Shrub,Woody
