Date,Sampler,Plot ID Number,6-Letter Code,Species Name,% Cover,Cover Class (1-7),# of Woody Seedlings ,Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"JL, JLL",K137,AGEALT,Ageratina altissima,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"PSD, SML",KK101,AGEALT,Ageratina altissima,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"SML, TML",KK109,AGEALT,Ageratina altissima,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",KK116,AGEALT,Ageratina altissima,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",KK93,AGEALT,Ageratina altissima,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"PSD, SML",LL103,AGEALT,Ageratina altissima,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"PSD, SML",LL104,AGEALT,Ageratina altissima,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"SML, TML",LL110,AGEALT,Ageratina altissima,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",LL114,AGEALT,Ageratina altissima,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",LL84,AGEALT,Ageratina altissima,2,2,,newly fallen log in plot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",LL90,AGEALT,Ageratina altissima,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,SML,MM102,AGEALT,Ageratina altissima,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",MM94,AGEALT,Ageratina altissima,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"PSD, SML",MM97,AGEALT,Ageratina altissima,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,CB  ,NN100,AGEALT,Ageratina altissima,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"SML, TML",NN110,AGEALT,Ageratina altissima,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",NN118,AGEALT,Ageratina altissima,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",NN89,AGEALT,Ageratina altissima,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,SML,NN97,AGEALT,Ageratina altissima,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"CB, WO",OO100,AGEALT,Ageratina altissima,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,CB  ,OO101,AGEALT,Ageratina altissima,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"CB, WO",OO103,AGEALT,Ageratina altissima,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",QQ111,AGEALT,Ageratina altissima,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,WO,R86,AGEALT,Ageratina altissima,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"DS, JLL",RR107,AGEALT,Ageratina altissima,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",RR113,AGEALT,Ageratina altissima,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,CB,RR138,AGEALT,Ageratina altissima,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"CB, WO",RR99,AGEALT,Ageratina altissima,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,"MP, BS",S70,AGEALT,Ageratina altissima,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,WO,S86,AGEALT,Ageratina altissima,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"DS, JLL",TT110,AGEALT,Ageratina altissima,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,CB,U74,AGEALT,Ageratina altissima,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,U95,AGEALT,Ageratina altissima,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,"MP, WO",U96,AGEALT,Ageratina altissima,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,"MP, WO",U98,AGEALT,Ageratina altissima,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",V73,AGEALT,Ageratina altissima,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,CB,V76,AGEALT,Ageratina altissima,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,WO,V84,AGEALT,Ageratina altissima,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,V89,AGEALT,Ageratina altissima,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,V95,AGEALT,Ageratina altissima,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,"MP, BS",W87,AGEALT,Ageratina altissima,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,W95,AGEALT,Ageratina altissima,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,WO,Y84,AGEALT,Ageratina altissima,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,Y96,AGEALT,Ageratina altissima,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,WO,Z82,AGEALT,Ageratina altissima,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,Z92,AGEALT,Ageratina altissima,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,WO,W91,AGRALA,Agrostis alba ,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,WO,X93,AGRALA,Agrostis alba ,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,"DS, JLL",FF132,AGRALA,Agrostis alba ,60,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/18,WO,A126,AGRGRY,Agrimonia gryposepala,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",BB107,AGRGRY,Agrimonia gryposepala,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/18,WO,F118,AGRGRY,Agrimonia gryposepala,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,WO,FF117,AGRGRY,Agrimonia gryposepala,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/18,"MP, BS",HA132,AGRGRY,Agrimonia gryposepala,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/18,"MP, BS",HD135,AGRGRY,Agrimonia gryposepala,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,SML,MM102,AGRGRY,Agrimonia gryposepala,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"CB, WO",NN105,AGRGRY,Agrimonia gryposepala,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"CB, WO",OO103,AGRGRY,Agrimonia gryposepala,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,WO,OO110,AGRGRY,Agrimonia gryposepala,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,CB  ,PP101,AGRGRY,Agrimonia gryposepala,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,SML,QQ131,AGRGRY,Agrimonia gryposepala,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,S92,AGRGRY,Agrimonia gryposepala,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,U95,AGRGRY,Agrimonia gryposepala,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/18,"MP, BS",WW137,AGRGRY,Agrimonia gryposepala,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/18,WO,G126,AGRGRY,Agrimonia gryposepala ,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,WO,HH106,Agrimonia sp.,Agrimonia sp.,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",CC106,Agrostis sp.,Agrostis sp.,60,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/18,WO,A126,AGRPUB,Agrimonia pubescens,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/18,WO,C123,AGRPUB,Agrimonia pubescens,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,CB,CC76,AGRPUB,Agrimonia pubescens,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/18,CB,J121,AGRPUB,Agrimonia pubescens,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/18,CB,Z108,AGRPUB,Agrimonia pubescens,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/18,"CB, WO",A128,AGRPUB,Agrimonia pubescens ,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/18,WO,B127,AGRPUB,Agrimonia pubescens  ,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/18,WO,B109,AGRSTO,Agrostis stolonifera,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/18,JLL,E111,AGRSTO,Agrostis stolonifera,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/18,JLL,E109,ALISUB,Alisma subcordatum ,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,CB,R79,ALISUB,Alisma subcordatum ,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,Y94,ALLCAN,Allium canadense,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,CB,AA79,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"CB, WO",AY124,ALLPET,Alliaria petiolata,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/18,WO,BB141,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,"MP, BS",CC97,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/18,JLL,F114,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,"DS, JLL",GG135,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",GG92,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/18,"MP, BS",HB129,ALLPET,Alliaria petiolata,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"SML, TML",HH103,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"SML, TML",HH116,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",HH85,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/18,JLL,I117,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",II118,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/18,WO,JJ140,ALLPET,Alliaria petiolata,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"PSD, SML",KK101,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/18,WO,KK145,ALLPET,Alliaria petiolata,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"PSD, SML",LL103,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"SML, TML",LL110,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,"DS, JLL",LL133,ALLPET,Alliaria petiolata,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,"DS, JLL",LL135,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/18,WO,LL141,ALLPET,Alliaria petiolata,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,SML,MM102,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"PSD, SML",MM97,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"PSD, SML",N128,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"CB, WO",OO100,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/18,JLL,P107,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,SML,PP134,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"JL, JLL",Q132,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,CB,QQ146,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,CB,R75,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,CB,RR126,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,CB,RR128,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,CB,RR129,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,"PS, SML",RR134,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"JL, JLL",S134,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,CB,SS130,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,CB,TT129,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"SML, TPL",U130,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,CB,UU129,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,CB,UU130,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"JL, JLL",V136,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,CB,V76,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/18,WO,VV122,ALLPET,Alliaria petiolata,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/18,WO,WW124,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,CB,WW130,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,CB,X76,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,CB,XX129,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/18,"MP, BS",XX134,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/18,"MP, BS",YY137,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,Z92,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/18,"MP, BS",ZZ134,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/18,WO,AA116,ALLPET,Alliaria petiolata ,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/18,CB,U111,ALLPET,Alliaria petiolata ,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,WO,B138,ALLVIN,Allium vineale,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,JLL,Y138,AMATUB,Amaranthus tuberculatus,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"CB, WO",AY124,AMBARE,Ambrosia artemisiifolia,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/18,WO,B115,AMBARE,Ambrosia artemisiifolia,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",BB106,AMBARE,Ambrosia artemisiifolia,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",BB107,AMBARE,Ambrosia artemisiifolia,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/18,JLL,E111,AMBARE,Ambrosia artemisiifolia,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",FF94,AMBARE,Ambrosia artemisiifolia,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/18,WO,H127,AMBARE,Ambrosia artemisiifolia,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"PSD, SML",LL103,AMBARE,Ambrosia artemisiifolia,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"JL, JLL",T132,AMBARE,Ambrosia artemisiifolia,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,V95,AMBARE,Ambrosia artemisiifolia,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,Y94,AMBARE,Ambrosia artemisiifolia,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,CB,AA79,AMBTRI,Ambrosia trifida,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"CB, WO",AY122,AMBTRI,Ambrosia trifida,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"CB, WO",AY124,AMBTRI,Ambrosia trifida,50,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/18,WO,B115,AMBTRI,Ambrosia trifida,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,WO,C136,AMBTRI,Ambrosia trifida,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,WO,D113,AMBTRI,Ambrosia trifida,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,JLL,DD130,AMBTRI,Ambrosia trifida,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/18,WO,DD145,AMBTRI,Ambrosia trifida,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,WO,EE126,AMBTRI,Ambrosia trifida,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,"DS, JLL",EE132,AMBTRI,Ambrosia trifida,80,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/18,WO,F118,AMBTRI,Ambrosia trifida,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,WO,FF126,AMBTRI,Ambrosia trifida,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,"MP, BS",FF127,AMBTRI,Ambrosia trifida,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,WO,GG127,AMBTRI,Ambrosia trifida,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,WO,HH126,AMBTRI,Ambrosia trifida,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,JLL,HH130,AMBTRI,Ambrosia trifida,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,"MP, BS",KK121,AMBTRI,Ambrosia trifida,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,"MP, BS",KK122,AMBTRI,Ambrosia trifida,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"PSD, SML",LL103,AMBTRI,Ambrosia trifida,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",NN91,AMBTRI,Ambrosia trifida,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"CB, WO",OO100,AMBTRI,Ambrosia trifida,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",OO116,AMBTRI,Ambrosia trifida,90,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"PSD, SML",PP96,AMBTRI,Ambrosia trifida,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",RR116,AMBTRI,Ambrosia trifida,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"PSD, SML",RR95,AMBTRI,Ambrosia trifida,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,"MP, BS",S70,AMBTRI,Ambrosia trifida,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",U70,AMBTRI,Ambrosia trifida,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,JLL,UU117,AMBTRI,Ambrosia trifida,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,WO,X93,AMBTRI,Ambrosia trifida,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,WO,Z76,AMBTRI,Ambrosia trifida,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/18,CB  ,C120,AMBTRI,Ambrosia trifida ,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/18,WO,AA118,AMPBRB,Amphicarpaea bracteata,50,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,WO,AA125,AMPBRB,Amphicarpaea bracteata,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/18,WO,B127,AMPBRB,Amphicarpaea bracteata,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/18,"CB, WO",B128,AMPBRB,Amphicarpaea bracteata,45,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,"MP, WO",BB92,AMPBRB,Amphicarpaea bracteata,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/18,WO,C127,AMPBRB,Amphicarpaea bracteata,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"SML, TPL",EE111,AMPBRB,Amphicarpaea bracteata,60,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/18,WO,F119,AMPBRB,Amphicarpaea bracteata,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,WO,FF117,AMPBRB,Amphicarpaea bracteata,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",GG94,AMPBRB,Amphicarpaea bracteata,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
