Date,Sampler,Plot ID Number,6-Letter Code,Species Name,% Cover,Cover Class (1-7),# of Woody Seedlings ,Notes,,,,,,,,,,,
5/4/18,"JLL, PB",HH110,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",HH112,ALLPET,Alliaria petiolata,10,3,,,,,,,,,,,,,
5/4/18,"JLL, PB",HH116,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,
5/8/18,"MO, PB",HH85,ALLPET,Alliaria petiolata,60,5,,,,,,,,,,,,,
5/7/18,"PB, SZ",HH90,ALLPET,Alliaria petiolata,5,3,,,,,,,,,,,,,
5/7/18,"PB, SZ",HH93,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",HH96,ALLPET,Alliaria petiolata,20,3,,,,,,,,,,,,,
5/2/18,CB  ,II105,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/19/18,CB,II118,ALLPET,Alliaria petiolata,7,3,,,,,,,,,,,,,
5/15/18,"MO, WS",II142,ALLPET,Alliaria petiolata,4,2,,,,,,,,,,,,,
5/8/18,"MO, PB",II87,ALLPET,Alliaria petiolata,40,4,,,,,,,,,,,,,
5/7/18,"PB, SZ",II90,ALLPET,Alliaria petiolata,5,3,,,,,,,,,,,,,
5/2/18,JLL,J133,ALLPET,Alliaria petiolata,1,1,,,,,,,,,,,,,
5/2/18,PB,JJ102,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,
5/2/18,CB  ,JJ105,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",JJ111,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",JJ115,ALLPET,Alliaria petiolata,20,3,,,,,,,,,,,,,
5/4/18,"BS, WO",JJ121,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/16/18,"BS, WS",JJ140,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/8/18,"MO, PB",JJ87,ALLPET,Alliaria petiolata,25,4,,,,,,,,,,,,,
5/8/18,"MO, PB",JJ93,ALLPET,Alliaria petiolata,15,3,,,,,,,,,,,,,
5/7/18,"JLL, WS",KK101,ALLPET,Alliaria petiolata,5,3,,,,,,,,,,,,,
5/4/18,"JLL, PB",KK116,ALLPET,Alliaria petiolata,5,3,,,,,,,,,,,,,
5/4/18,"BS, WO",KK119,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/18/18,"PB, WO",KK121,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,
5/10/18,"BS, TP",KK145,ALLPET,Alliaria petiolata,8,3,,open canopy,,,,,,,,,,,
6/6/18,JL,KK80,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/23/18,JLL,KK93,ALLPET,Alliaria petiolata,8,3,,,,,,,,,,,,,
5/22/18,JLL,LL102,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",LL103,ALLPET,Alliaria petiolata,10,3,,,,,,,,,,,,,
5/4/18,"JLL, PB",LL110,ALLPET,Alliaria petiolata,20,3,,,,,,,,,,,,,
5/4/18,"JLL, PB",LL114,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/4/18,"BS, WO",LL119,ALLPET,Alliaria petiolata,6,3,,,,,,,,,,,,,
5/10/18,"PB, WO",LL133,ALLPET,Alliaria petiolata,8,3,,,,,,,,,,,,,
5/23/18,JLL,LL135,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/15/18,"MO, WS",LL141,ALLPET,Alliaria petiolata,4,2,,,,,,,,,,,,,
5/23/18,CB,LL84,ALLPET,Alliaria petiolata,50,5,,,,,,,,,,,,,
5/8/18,"MO, PB",LL90,ALLPET,Alliaria petiolata,5,3,,,,,,,,,,,,,
5/23/18,JLL,LL93,ALLPET,Alliaria petiolata,10,3,,,,,,,,,,,,,
5/2/18,"WS, JLL",M134,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/22/18,JLL,MM94,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/4/18,"BS, WO",NN118,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/10/18,"BS, TP",NN145,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/23/18,JLL,NN89,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/23/18,JLL,NN91,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,
6/6/18,"JL, SL ",NN97,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",OO100,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/9/18,"JLL, WS",OO130,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
6/6/18,"JL, SL ",OO95,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/1/18,"CB, PB",P107,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/23/18,JLL,PP117,ALLPET,Alliaria petiolata,5,3,,,,,,,,,,,,,
5/9/18,"JLL, WS",PP134,ALLPET,Alliaria petiolata,10,3,,,,,,,,,,,,,
5/23/18,CB,PP135,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,
5/23/18,CB,PP137,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,
5/10/18,"BS, TP",PP146,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/22/18,JLL,PP92,ALLPET,Alliaria petiolata,5,3,,,,,,,,,,,,,
5/22/18,JLL,PP96,ALLPET,Alliaria petiolata,5,3,,,,,,,,,,,,,
5/21/18,CB,Q127,ALLPET,Alliaria petiolata,7,3,,,,,,,,,,,,,
5/2/18,"WS, JLL",Q132,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/19/18,CB,QQ111,ALLPET,Alliaria petiolata,8,3,,,,,,,,,,,,,
5/17/18,"BS, WS",QQ139,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/10/18,"BS, TP",QQ146,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",R75,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/8/18,"KC, WO",R86,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",RR113,ALLPET,Alliaria petiolata,4,2,,,,,,,,,,,,,
5/23/18,JLL,RR116,ALLPET,Alliaria petiolata,40,4,,,,,,,,,,,,,
5/9/18,"PB, WO",RR126,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/9/18,"PB, WO",RR128,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/9/18,"PB, WO",RR129,ALLPET,Alliaria petiolata,6,3,,,,,,,,,,,,,
6/5/18,"JL, SL",RR131,ALLPET,Alliaria petiolata,8,3,,,,,,,,,,,,,
5/23/18,CB,RR134,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,
6/6/18,"JL, SL ",RR95,ALLPET,Alliaria petiolata,6,3,,,,,,,,,,,,,
5/2/18,PB,S111,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",S70,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",S75,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/8/18,"KC, WO",S86,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/20/18,CB,S92,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",SS113,ALLPET,Alliaria petiolata,40,2,,,,,,,,,,,,,
5/23/18,CB,SS130,ALLPET,Alliaria petiolata,8,2,,,,,,,,,,,,,
5/15/18,"MO, WS",SS136,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",T70,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/21/18,CB,T74,ALLPET,Alliaria petiolata,4,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",T77,ALLPET,Alliaria petiolata,8,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",TT110,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/10/18,"PB, WO",TT129,ALLPET,Alliaria petiolata,70,2,,,,,,,,,,,,,
5/10/18,"PB, WO",TT131,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/10/18,"PB, WO",TT132,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/10/18,"PB, WO",TT133,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/15/18,"MO, WS",TT140,ALLPET,Alliaria petiolata,4,2,,,,,,,,,,,,,
5/17/18,"BS, WS",TT145,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/2/18,"CB, PB",U110,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",U70,ALLPET,Alliaria petiolata,5,3,,,,,,,,,,,,,
5/21/18,CB,U74,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,
5/7/18,"WO, SL",U95,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/11/18,PB,UU129,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/11/18,PB,UU132,ALLPET,Alliaria petiolata,4,2,,,,,,,,,,,,,
5/2/18,"CB, PB",V114,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/3/18,"BS, WO",V121,ALLPET,Alliaria petiolata,4,2,,,,,,,,,,,,,
5/2/18,"BS, WO",V134,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/3/18,"BS, WO",V136,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",V76,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",V84,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/9/18,"PB, WO",VV122,ALLPET,Alliaria petiolata,40,4,,,,,,,,,,,,,
5/11/18,PB,VV133,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/1/18,"CB, PB",W106,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/2/18,"BS, WO",W128,ALLPET,Alliaria petiolata,5,3,,,,,,,,,,,,,
5/3/18,"BS, WO",W136,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",W72,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",W87,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/8/18,"KS, WO",W91,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/9/18,"PB, WO",WW124,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/11/18,PB,WW130,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,
5/2/18,"CB, PB",X110,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/2/18,"BS, WO",X125,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",X76,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/8/18,"KS, WO",X93,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/9/18,"PB, WO",XX125,ALLPET,Alliaria petiolata,30,4,,,,,,,,,,,,,
5/11/18,PB,XX129,ALLPET,Alliaria petiolata,20,3,,,,,,,,,,,,,
5/18/18,CB,XX134,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/9/18,"BS, SML",Y147,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,
5/7/18,"SL, WO",Y96,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/15/18,"SZ, WO",YY137,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/3/18,"JLL, PB",Z118,ALLPET,Alliaria petiolata,15,3,,,,,,,,,,,,,
5/3/18,"BS, WO",Z122,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/3/18,"BS,WO",Z128,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",Z86,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",Z92,ALLPET,Alliaria petiolata,1,2,,,,,,,,,,,,,
5/15/18,"CB, PB",ZZ132,ALLPET,Alliaria petiolata,2,2,,,,,,,,,,,,,
5/15/18,"CB, PB",ZZ134,ALLPET,Alliaria petiolata,3,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",F122,ALLPET ,Alliaria petiolata  ,2,2,,,,,,,,,,,,,
6/5/18,"JL, SL",FF126,ALLPET ,Alliaria petiolata  ,1,2,,,,,,,,,,,,,
5/22/18,CB,EE78,ALLTRI,Allium tricoccum,3,2,,,,,,,,,,,,,
4/30/18,"WO, SZ",H115,ALLTRI,Allium tricoccum,6,3,,,,,,,,,,,,,
4/30/18,"CB, PB",I109,ALLTRI,Allium tricoccum,2,2,,,,,,,,,,,,,
4/30/18,"CB, PB",J110,ALLTRI,Allium tricoccum,3,2,,,,,,,,,,,,,
5/2/18,CB  ,JJ105,ALLTRI,Allium tricoccum,2,2,,,,,,,,,,,,,
5/2/18,"CB, PB",Q110,ALLTRI,Allium tricoccum,2,2,,,,,,,,,,,,,
5/8/18,"KC, WO",R86,ALLTRI,Allium tricoccum,2,2,,,,,,,,,,,,,
5/21/18,CB,T74,ALLTRI,Allium tricoccum,4,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",W72,ALLTRI,Allium tricoccum,1,2,,,,,,,,,,,,,
5/22/18,CB,Y84,ALLTRI,Allium tricoccum,3,2,,,,,,,,,,,,,
5/15/18,"SZ, WO",YY137,ALLTRI,Allium tricoccum,2,2,,,,,,,,,,,,,
5/18/18,CB,YY140,ALLTRI,Allium tricoccum,4,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",AA95,ALLTRI,Allium tricoccum ,3,2,,,,,,,,,,,,,
5/15/18,"MO, WS",TT137,ALLTRI,Allium tricoccum ,5,2,,,,,,,,,,,,,
5/2/18,"JLL, PB",BB116,ALLTRI,Allium tricoccum  ,3,2,,Could be Allium burdickii,,,,,,,,,,,
5/2/18,"BS, WO",AX132,ALLVIN,Allium vineale,8,3,,,,,,,,,,,,,
5/2/18,"BS, WO",AZ138,ALLVIN,Allium vineale,4,2,,,,,,,,,,,,,
5/2/18,"BS, WO",B138,ALLVIN,Allium vineale,25,4,,,,,,,,,,,,,
5/4/18,WO,H127,AMBARE,Ambrosia artemisiifolia,20,3,,,,,,,,,,,,,
5/7/18,"JLL, WS",OO101,AMBARE,Ambrosia artemisiifolia,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",B115,AMBARE,Ambrosia artemisiifolia ,1,2,,,,,,,,,,,,,
5/22/18,JLL,BB106,AMBARE,Ambrosia artemisiifolia ,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",D113,AMBARE,Ambrosia artemisiifolia ,1,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",FF94,AMBARE,Ambrosia artemisiifolia ,3,2,,,,,,,,,,,,,
6/6/18,"SL, SZ",HH105,AMBARE,Ambrosia artemisiifolia ,5,3,,,,,,,,,,,,,
5/7/18,"JLL, WS",OO110,AMBARE,Ambrosia artemisiifolia ,1,2,,,,,,,,,,,,,
6/6/18,"JL, SL ",RR95,AMBARE,Ambrosia artemisiifolia ,3,2,,,,,,,,,,,,,
5/7/18,"SL, WO",V95,AMBARE,Ambrosia artemisiifolia ,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",X138,AMBARE,Ambrosia artemisiifolia ,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",B115,AMBTRI,Ambrosia trifida,1,2,,,,,,,,,,,,,
5/9/18,"BS, SL",BB141,AMBTRI,Ambrosia trifida,1,2,,,,,,,,,,,,,
5/20/18,CB,C136,AMBTRI,Ambrosia trifida,3,2,,,,,,,,,,,,,
5/18/18,"PB, WO",DD130,AMBTRI,Ambrosia trifida,5,3,,,,,,,,,,,,,
5/18/18,"PB, WO",EE126,AMBTRI,Ambrosia trifida,2,2,,,,,,,,,,,,,
5/18/18,"PB, WO",EE128,AMBTRI,Ambrosia trifida,2,2,,,,,,,,,,,,,
5/18/18,"CB, PB, WO",EE132,AMBTRI,Ambrosia trifida,4,2,,,,,,,,,,,,,
6/5/18,"JL, SL",FF126,AMBTRI,Ambrosia trifida,15,3,,,,,,,,,,,,,
6/5/18,"MO, SZ",FF127,AMBTRI,Ambrosia trifida,3,2,,,,,,,,,,,,,
5/18/18,"PB, WO",GG127,AMBTRI,Ambrosia trifida,30,4,,,,,,,,,,,,,
5/18/18,"PB, WO",HH126,AMBTRI,Ambrosia trifida,55,5,,,,,,,,,,,,,
5/18/18,"PB, WO",KK121,AMBTRI,Ambrosia trifida,15,3,,,,,,,,,,,,,
5/18/18,"PB, WO",KK122,AMBTRI,Ambrosia trifida,1,2,,,,,,,,,,,,,
5/23/18,JLL,NN91,AMBTRI,Ambrosia trifida,2,2,,,,,,,,,,,,,
5/23/18,JLL,PP117,AMBTRI,Ambrosia trifida,10,3,,,,,,,,,,,,,
5/22/18,JLL,PP92,AMBTRI,Ambrosia trifida,2,2,,,,,,,,,,,,,
5/22/18,JLL,PP96,AMBTRI,Ambrosia trifida,5,3,,,,,,,,,,,,,
5/19/18,CB,QQ111,AMBTRI,Ambrosia trifida,3,2,,,,,,,,,,,,,
5/23/18,JLL,RR116,AMBTRI,Ambrosia trifida,2,2,,,,,,,,,,,,,
5/22/18,JLL,UU117,AMBTRI,Ambrosia trifida,2,2,,,,,,,,,,,,,
5/18/18,"CB, PB, WO",Y135,AMBTRI,Ambrosia trifida,2,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",C120,AMBTRI ,Ambrosia trifida  ,2,2,,,,,,,,,,,,,
5/3/18,"BS, WO",W136,AMBTRI ,Ambrosia trifida    ,3,2,,,,,,,,,,,,,
5/19/18,CB,EE111,AMPBRB,Amphicarpaea bracteata,5,3,,,,,,,,,,,,,
6/6/18,"JL, SL, SZ",HH105,AMPBRB,Amphicarpaea bracteata,1,2,,,,,,,,,,,,,
6/6/18,"SL, SZ",MM97,AMPBRB,Amphicarpaea bracteata,1,2,,,,,,,,,,,,,
5/23/18,CB,PP137,AMPBRB,Amphicarpaea bracteata,2,2,,,,,,,,,,,,,
5/19/18,CB,QQ111,AMPBRB,Amphicarpaea bracteata,2,2,,,,,,,,,,,,,
5/15/18,"MO, WS",TT140,AMPBRB,Amphicarpaea bracteata,1,2,,,,,,,,,,,,,
5/21/18,CB,Z124,AMPBRB,Amphicarpaea bracteata,3,2,,,,,,,,,,,,,
6/6/18,JL,WW106,ANDGER,Andropogon gerardii,5,3,,,,,,,,,,,,,
5/18/18,"CB, PB, WO",EE132,ANECAN,Anemone canadensis,8,3,,,,,,,,,,,,,
5/22/18,JLL,TT119,ANECAN,Anemone canadensis,1,2,,,,,,,,,,,,,
5/2/18,"JLL, PB",AA117,ANEQUI,Anemone quinquefolia,2,2,,,,,,,,,,,,,
5/2/18,"JLL, PB",BB116,ANEQUI,Anemone quinquefolia,2,2,,,,,,,,,,,,,
5/3/18,"JLL,PB",BB118,ANEQUI,Anemone quinquefolia,2,2,,,,,,,,,,,,,
4/30/18,"WS, JLL",G109,ANEQUI,Anemone quinquefolia,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",GG94,ANEQUI,Anemone quinquefolia,2,2,,,,,,,,,,,,,
5/2/18,CB  ,HH106,ANEQUI,Anemone quinquefolia,4,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",HH90,ANEQUI,Anemone quinquefolia,5,3,,,,,,,,,,,,,
4/30/18,"WO, SZ",I116,ANEQUI,Anemone quinquefolia,4,2,,,,,,,,,,,,,
4/30/18,"CB, PB",K107,ANEQUI,Anemone quinquefolia,10,3,,,,,,,,,,,,,
4/30/18,"CB, PB",K109,ANEQUI,Anemone quinquefolia,3,2,,,,,,,,,,,,,
4/30/18,"WS, JLL",K115,ANEQUI,Anemone quinquefolia,1,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",NN110,ANEQUI,Anemone quinquefolia,1,2,,,,,,,,,,,,,
5/1/18,"WS, JLL",P124,ANEQUI,Anemone quinquefolia,2,2,,,,,,,,,,,,,
5/1/18,"WS, JLL",P126,ANEQUI,Anemone quinquefolia,1,2,,,,,,,,,,,,,
5/2/18,"WS, JLL",Q120,ANEQUI,Anemone quinquefolia,2,2,,,,,,,,,,,,,
5/2/18,"WS, JLL",R116,ANEQUI,Anemone quinquefolia,3,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",R75,ANEQUI,Anemone quinquefolia,1,2,,,,,,,,,,,,,
5/1/18,"WS, JLL",T122,ANEQUI,Anemone quinquefolia,4,2,,,,,,,,,,,,,
5/2/18,"CB, PB",V111,ANEQUI,Anemone quinquefolia,30,4,,,,,,,,,,,,,
5/2/18,"CB, PB",W112,ANEQUI,Anemone quinquefolia,2,2,,,,,,,,,,,,,
5/1/18,"CB, PB",Y112,ANEQUI,Anemone quinquefolia,16,3,,,,,,,,,,,,,
5/22/18,CB,Y84,ANEQUI,Anemone quinquefolia,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",Z92,ANEQUI,Anemone quinquefolia,3,2,,,,,,,,,,,,,
5/2/18,"JLL, PB",AA117,ANETHA,Anemonella thalictroides,2,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",B127,ANETHA,Anemonella thalictroides,15,3,,,,,,,,,,,,,
5/8/18,"MO, PB",BB84,ANETHA,Anemonella thalictroides,1,2,,,,,,,,,,,,,
5/4/18,"BS, WO",FF117,ANETHA,Anemonella thalictroides,3,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",GG94,ANETHA,Anemonella thalictroides,7,3,,,,,,,,,,,,,
4/30/18,"WO, SZ",I116,ANETHA,Anemonella thalictroides,2,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",JJ114,ANETHA,Anemonella thalictroides,15,3,,,,,,,,,,,,,
4/30/18,"CB, PB",K107,ANETHA,Anemonella thalictroides,2,2,,,,,,,,,,,,,
4/30/18,"WS, JLL",K115,ANETHA,Anemonella thalictroides,4,2,,,,,,,,,,,,,
5/1/18,"WS, JLL",N123,ANETHA,Anemonella thalictroides,1,2,,,,,,,,,,,,,
5/2/18,"CB, PB",O105,ANETHA,Anemonella thalictroides,4,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",R75,ANETHA,Anemonella thalictroides,1,2,,,,,,,,,,,,,
5/2/18,"CB, PB",U110,ANETHA,Anemonella thalictroides,3,2,,,,,,,,,,,,,
5/2/18,"BS, WO",U125,ANETHA,Anemonella thalictroides,4,2,,,,,,,,,,,,,
5/2/18,"BS,WO",U130,ANETHA,Anemonella thalictroides,5,2,,,,,,,,,,,,,
5/2/18,"BS, WO",U134,ANETHA,Anemonella thalictroides,5,2,,,,,,,,,,,,,
5/21/18,CB,U74,ANETHA,Anemonella thalictroides,7,3,,,,,,,,,,,,,
5/8/18,"JLL, SML",V84,ANETHA,Anemonella thalictroides,30,4,,,,,,,,,,,,,
5/7/18,"SL, WO",V95,ANETHA,Anemonella thalictroides,1,2,,,,,,,,,,,,,
5/7/18,"SL, WO",Y96,ANETHA,Anemonella thalictroides,8,3,,,,,,,,,,,,,
5/7/18,"PB, SZ",Z92,ANETHA,Anemonella thalictroides,10,3,,,,,,,,,,,,,
5/2/18,"CB, PB",U111,ANETHA,Anemonella thalictroides ,3,2,,,,,,,,,,,,,
5/15/18,"SZ, WO",NN126,ANEVIR,Anemone virginiana,4,2,,,,,,,,,,,,,
5/9/18,"PB, WO",YY122,ANEVIR,Anemone virginiana,2,2,,,,,,,,,,,,,
5/21/18,CB,DD103,ANTPLA,Antennaria plantaginifolia,3,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",B115,APOCAN,Apocynum cannabinum,1,2,,,,,,,,,,,,,
6/6/18,JL,XX104,APOCAN,Apocynum cannabinum,1,2,,,,,,,,,,,,,
5/22/18,JLL,WW102,APOSIB,Apocynum sibiricum,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",X138,APOSIB,Apocynum sibiricum,1,2,,,,,,,,,,,,,
5/9/18,"BS, SML",BB141,ARCMIN,Arctium minus,4,2,,,,,,,,,,,,,
5/22/18,JLL,PP96,ARCMIN,Arctium minus,3,2,,,,,,,,,,,,,
5/18/18,"PB, WO",EE128,ARIDRA,Arisaema dracontium,2,2,,,,,,,,,,,,,
5/17/18,CB,HE136,ARIDRA,Arisaema dracontium,2,2,,,,,,,,,,,,,
6/5/18,"MO, SZ",KK131,ARIDRA,Arisaema dracontium,6,3,,,,,,,,,,,,,
5/20/18,CB,S92,ARIDRA,Arisaema dracontium,2,2,,,,,,,,,,,,,
5/22/18,CB,AA79,ARITRI,Arisaema triphyllum,4,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",AA95,ARITRI,Arisaema triphyllum,3,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",BB92,ARITRI,Arisaema triphyllum,1,2,,,,,,,,,,,,,
5/20/18,CB,C136,ARITRI,Arisaema triphyllum,2,2,,,,,,,,,,,,,
5/22/18,CB,CC78,ARITRI,Arisaema triphyllum,6,3,,,,,,,,,,,,,
5/7/18,"PB, SZ",CC96,ARITRI,Arisaema triphyllum,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",CC97,ARITRI,Arisaema triphyllum,1,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",CC99,ARITRI,Arisaema triphyllum,3,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",D113,ARITRI,Arisaema triphyllum,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",DD100,ARITRI,Arisaema triphyllum,3,2,,,,,,,,,,,,,
5/22/18,CB,DD78,ARITRI,Arisaema triphyllum,4,2,,,,,,,,,,,,,
5/8/18,"MO, PB",DD86,ARITRI,Arisaema triphyllum,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",DD90,ARITRI,Arisaema triphyllum,2,2,,,,,,,,,,,,,
5/22/18,CB,EE78,ARITRI,Arisaema triphyllum,5,3,,,,,,,,,,,,,
5/19/18,CB,FF114,ARITRI,Arisaema triphyllum,3,2,,,,,,,,,,,,,
5/10/18,"PB, WO",FF138,ARITRI,Arisaema triphyllum,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",FF91,ARITRI,Arisaema triphyllum,2,2,,,,,,,,,,,,,
5/19/18,CB,GG113,ARITRI,Arisaema triphyllum,3,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",GG94,ARITRI,Arisaema triphyllum,3,2,,,,,,,,,,,,,
5/15/18,"CB, PB",HA132,ARITRI,Arisaema triphyllum,2,2,,,,,,,,,,,,,
5/17/18,CB,HA147,ARITRI,Arisaema triphyllum,2,2,,,,,,,,,,,,,
5/15/18,"CB, PB",HB129,ARITRI,Arisaema triphyllum,1,2,,,,,,,,,,,,,
5/16/18,"CB, WO",HB141,ARITRI,Arisaema triphyllum,3,2,,,,,,,,,,,,,
5/17/18,CB,HB146,ARITRI,Arisaema triphyllum,4,2,,,,,,,,,,,,,
5/15/18,"CB, PB",HC130,ARITRI,Arisaema triphyllum,3,2,,,,,,,,,,,,,
5/17/18,CB,HC135,ARITRI,Arisaema triphyllum,2,2,,,,,,,,,,,,,
5/17/18,CB,HD134,ARITRI,Arisaema triphyllum,3,2,,,,,,,,,,,,,
